,brand_name,price,pred,name,name_token,item_description
50567,Chanel,566.0,113.014095926,vintage authentic chanel handbag,vintage authentic chanel handbag,authentic vintage chanel handbag in good condition. sold as is all sales are final.
78941,_missing_,253.0,50.0672395287,reserved-darn cute bundle! - ellen 531,reserveddarn cute bundle ellen 531,"25x8 wood sign - antiques 26 7"" tall birdbath 18 cast iron small birdbath rusty colored may ship disassembled, flat head screw driver to reassemble 2 mini books 18 covers are likely canvas 1920's the tempest - shakespeare speeches and letters -george washington alice wonderland 45 small book that is worn and loved see pic for cond undated , estimate circa early- late 1800's (after 1877) sweet cherub porcelain pin cushion 19 for sewing or hat pins. pins not included glass paperweight 6"" -16 sale item handmade vintage solid wood shelf table top cubbie thingy 28 wide 18"" deep 5.5"" tall 9"" metal pedestal /glass cloche. 26 11"" tall flower not included watering can - sale 18 holy mary 32 mail caddy 18 surprise gift (mtc) 3 enamel pans 25 18 18 26 45 19 28 26 ------- 180 10% -18 ----- 162 016 (sale item) 018 sale item ------ 196 029 mary ------ 225 016 caddy ------- 241 enamel discount (3) ------ 238"
69140,LuLaRoe,135.0,26.314069627,lularoe 10 os leggings quick sale.,lularoe 10 os leggings quick sale,10 os leggings. quick sale today only. sale over at 6 pm pacific time brand new never worn
81005,_missing_,104.0,20.0848775797,hold for vintage scudder,hold for vintage scudder,bracelets set
63619,Nintendo,206.0,40.5427390987,harvest moon gbc gameboy advance sealed,harvest moon gbc gameboy advance sealed,"brand new sealed copies of harvest moon games owned these for years, but have to part due to unexpected financial circumstances. great for collectors. gameboy color and advance games"
88274,_missing_,330.0,65.3997112699,stainless steel apple watch 42mm reduced,stainless steel apple watch 42mm reduced,"selling a brand new stainless steel apple watch 42mm 316l space black stainless steel sapphire crystal retina display ceramic back sport band it has apple warranty until august 31, 2017 received as a birthday gift, but i don't have use for it. price has been reduced to lowest offer."
67668,Fitbit,72.0,13.6188515595,fitbit charger 2... price negotiable,fitbit charger 2 price negotiable,if you want more pictures just message me. price is very negotiable
55720,Funko,82.0,15.6069947363,sheldon funko pop (batman),sheldon funko pop batman,"free shipping!!! priced to sell minor shelf wear, please refer to pictures"
79612,_missing_,181.0,35.3731788788,kylie cosmetics vixen bundle,kylie cosmetics vixen bundle,nib. no trades
18449,_lo_count_,124.0,23.9595806348,creed love in white,creed love in white,3/4 full/ no cap/ no box
9677,_missing_,100.0,19.1512525749,bundle of movies,bundle of movies,captain america civil war 3d blu-ray captainamerica thefirstavenger 3dbluray the avengers age of ultron 3d blu-ray the avengers 3d blu-ray captainamericathewintersoldier3dblu-ray life of pi 3d blu-ray piratesofthecaribbeanstrangertides3d thor the dark world 3d blu-ray san andreas 3d blu-ray thor 3d blu-ray iron man 3 3d blu-ray superman man of steel 3d blu-ray
4773,_missing_,96.0,18.3376586807,maruone,maruone,no description yet
128934,_missing_,131.0,25.3070861924,acceledent - soft pulse device,acceledent soft pulse device,"amazing! acceledent is expensive but so worth it. i had to get invisalign as an adult and acceledent turned what would have been a year in treatment into just 6 months (can also be used with braces). it also caused the entire thing to be virtually pain free. research this proven technology, it has been being used in orthopedic medicine for some time now. you bit down on the mouthpiece for 20 min a day and it sends soft electronic pulses (similar to that of an electronic toothbrush) through your gums in order to help move teeth quicker and with less pain. mouthpieces can be bought separately from your orthodontist-i will also send the one that i used (size m) which has been cleaned and soaked in baking soda. the real expense is the actual machine that the mouthpiece plugs into. also comes with original case, charger, instructions and warranty paperwork. sells for [rm]-[rm] (pending on doctor). willing to negotiate price."
39026,_missing_,155.0,30.0901288279,11 leggings lynsey,11 leggings lynsey,brand new leggings. 11 pairs
16800,_missing_,135.0,26.1000342255,moto 360 womens watch,moto 360 womens watch,rose gold womens moto 360 smart watch 2nd generation
69961,_missing_,50.0,9.15955989713,free peopl,free peopl,no description yet
43805,_missing_,75.0,14.1376938519,'i feel like pablo' sweatshirt,' i feel like pablo ' sweatshirt,official men's size medium
100382,Mossimo,107.0,20.5108469163,charlotte mckay,charlotte mckay,"yes, i combine to save on shipping, & offer discounts on bundles ****no holds**** ***if you are interested in more then 1 item, please comment on each item ***if i take the time to negotiate and make a bundle and you do not purchase you will be blocked, time is important to us all, i will not waste yours so please do not waste mine*** cuffs show minor wear other then that they're perfect jeans 2 hats white blouse blue nike pants adidas pants m.kors bag"
112725,Orbit Baby,350.0,68.8949888934,orbit stroller 3g,orbit stroller 3g,no description yet
111245,MGA Entertainment,59.0,10.9270752082,bratz prototype leah,bratz prototype leah,good condition
23989,_missing_,219.0,42.7313065484,euc louis vuitton multicolor sandals-,euc louis vuitton multicolor sandals,"incredibly excellent condition except for the soles- mint shape! no tears, rips or wear showing on the surface! smoke free home- no low balls please!"
113674,G-Shock,326.0,63.9975061545,g shock gd-x6900mnm-1 (on hold),g shock gdx6900mnm1 on hold,limited edition g shock never worn rare find
29196,_missing_,131.0,25.1810797031,bond no.9 queens,bond no9 queens,"full, tester"
33672,Tory Burch,6.0,34.2955073625,tory burch canvas bag,tory burch canvas bag,never used - plastic is still on gold tory burch emblem
140278,_missing_,84.0,15.8569775846,irish sweater/cardigan,irish sweater cardigan,100% merino wool sweater cardigan. made in ireland. absolutely beautiful stitching detail. two front pockets.
121059,_missing_,3.0,19.1959176267,4 kay jewelers boxes,4 kay jewelers boxes,four kay jewelers charm boxes charmed memories
73914,Kate Spade,186.0,36.0005516174,kate spade bundle,kate spade bundle,no description yet
111465,_missing_,180.0,34.7786508636,moxi roller skates!,moxi roller skates,moxi roller skates! size 7 (med) model lolly. as you can see in pictures light scuff marks from trying on a few times down a hill. [rm] retail price. not my size anymore have never used them. comes with tool to tighten wheels. very unique color and they're ready for someone to have some fun with them!
117600,Adidas,134.0,25.675966476,sweet sweat workout outfit bundle,sweet sweat workout outfit bundle,"sports bra and leggings! top is a medium and pants are a small, they've been taken it because they originally fit like a medium."
112320,Carter's,69.0,12.8053441757,girl fall/winter clothes 3-6mnth-6-9mnth,girl fall winter clothes 36mnth69mnth,in good condition
81054,_missing_,80.0,14.9720953113,"silk ring sling, one of a kind dyed",silk ring sling one of a kind dyed,"amazing gorgeous one of a kind, double layer duponi silk sling by vienna springs hand dyed with baby safe dyes by airandsuncreations sling meaures 80"" including rings. gold rings. 1st owner. worn about 3-4 times only. flawless like new condition! shipping with tracking included in price!"
130149,_missing_,20.0,105.65519573, 14k  gold earring group 2 reserved,14k gold earring group 2 reserved,"here we go again. group 2 5 sets of  14k  gold earrings. you get one set of ball studs, one set of aquamarine studs, one set of leaves, one set of twined hoops and one set of tri color braided hanging earrings. rose,yellow and white gold first payment is [rm] second payment is [rm] stamped and tested these are not  10k  or 18k"
100280,_missing_,155.0,29.6979551203,*bundle* jillian,bundle jillian,pink/white hydrangea swags pink feathers happily ever after banner pearl strands lace spools -3 flower ball pomanders love wooden letters peony bushels 2 stainless steel cuff bracelet eiffel tower salt & pepper shakers pearl stickers burlap accent 6 ft long angel keychain pink pomanders (handmade) standing iron photo frame pink mercury glass mason jar 1 inch lace spool pink glass jars 3 total mercury glass candle holders 10 total
69311,_missing_,170.0,32.627715847,multi vendor destash for crepes,multi vendor destash for crepes,3 loaves vcs price includes priority shipping in medium flat rate. ships next morning!
10414,_missing_,144.0,27.5075994451,danielle durant - reserved,danielle durant reserved,no description yet
35464,_missing_,3.0,19.3594608936,listing for lindsay,listing for lindsay,jamberry
94607,PINK,6.0,34.6499432345,hold vs pink cheetah,hold vs pink cheetah,nwt blue color still in nip. size medium.
39534,_missing_,86.0,16.0746212143,gray casual,gray casual,photo 2
80059,Christian Dior,3.0,19.4196430591,dior authentic makeup bag,dior authentic makeup bag,it is an authentic dior makeup bag. i used it twice
114547,Versace,421.0,81.5254190416,brand new authentic versace purse,brand new authentic versace purse,brand new with tags (retail at 2g) can be worn crossbody or shoulder
114851,Christian Louboutin,556.0,107.895067808,louboutin impera heels,louboutin impera heels,"authentic christian louboutin. this style is called ""impera"" which is sold out everywhere! extremely popular and rare! these shoes are preloved, shows signs of wear, wear on the bottom soles. features tear on side of left shoe which can be repaired (see pic 4). i was going to repair them but the shoes are a bit big on me so i decided just to sell. size 37."
9565,PINK,111.0,20.8925766735,kate's closet,kate ' s closet,medium vs shirt small pink and xs grey
119220,Victoria's Secret,136.0,25.7643818827,victoria's secret luxe heavenly,victoria ' s secret luxe heavenly,brand new! size: 1.7 oz scent: heavenly retails for [rm]
25107,_missing_,55.0,9.93693769336,hold tabatha,hold tabatha,2 glossy 1 matte free shipping :)
127056,MICHELE,400.0,77.2733157452,michele deco,michele deco,no description yet
30422,Lululemon,254.0,48.7400659117,lululemon wunder under quiet stripe crop,lululemon wunder under quiet stripe crop,"size 2 gently worn, pink paint on left leg (pictured)."
131827,Coach,401.0,77.385606548,coach 1941 rogue 25,coach 1941 rogue 25,on hold until february 8th   coach rogue 25 in black glovetanned peddled leather. beautiful pre-owned condition. * only flaw to note is ware on the bottom feet (normal) not very noticeable..that's what they are for smoke free beautiful bag ! mrsp 595.00 plus tax i'm only selling because i'm wanting a different rouge bag. i'm hooked! these bags do not disappoint   thank you for checking out my listing   100 % authenticity guranteed!
147736,_missing_,101.0,18.8885013223,women's sorels joan of artic size 8,women ' s sorels joan of artic size 8,very gently worn a handful of times.
21962,_missing_,130.0,24.5292641955,bundle for hanna,bundle for hanna,13 ps3 games
31468,_missing_,3.0,19.5330555424,bundle for my son!!!,bundle for my son,no description yet
