,brand_name,price,pred,name,name_token,item_description
10899,_missing_,7.0,7.00857166771,brand-new cz crown ring,brandnew cz crown ring,"brand-new 925 sterling silver crown ring with cz, size 6. fast free shipping with tracking info"
138737,Ivivva,16.0,16.0182274135,lululemon ivivva,lululemon ivivva,feather gold head band light purple lavender color
106624,_missing_,34.0,33.9623852934,"throw pillows,curtains,and xl sheer swag",throw pillowscurtainsand xl sheer swag,"fully coordinated set! 2 beautiful mint green throw pillows with flowers in a 3 d effect. price is negotiable. the covers zip off for cleaning. silky fabric, no tags. the curtains are from better homes and gardens, full length, crinkled silky fabric, 2 of them, and the a full size sheer swag 16 ft by 4 ft, that can be draped over the curtains or around a canopy bed. all in excellent condition. i decided to redecorate in taupe and blue, so i never used these; just left in storage so hopefully someone can enjoy them, let me know if you're interested in separating them. i can even include a new silver curtain rod if you want it. sorry about the pictures, it's really hard to take pictures of curtains that aren't hanging up, but it's a beautiful set in a sea foam green, or mint color, whatever you call it."
81049,Sharpie,14.0,13.9838370015,sharpie!,sharpie,fine tipped and retractable! assorted colors. 8 count.
50815,_missing_,18.0,17.9795231695,nwot black skinny ankle destroyed denim,nwot black skinny ankle destroyed denim,destroyed/ ripped on knees and pockets size 5 black color nwot took tag off to try on and didn't fit it purchased from boutique store in la
48916,_missing_,18.0,17.9793984708,curling wand curling iron,curling wand curling iron,"curling iron used once but hair is too short for curls, comes with a glove to prevent burning and goes up to 450 f curler"
120200,_missing_,17.0,17.0196123427,sale nwt vs pink metal water bottle,sale nwt vs pink metal water bottle,"new in original packaging, never opened! perfect vs pink metal water bottle :) make an offer, need gone!"
82198,Michael Kors,66.0,65.9269086918,michael kors,michael kors,"nice large mk bag preowned in great shape gold tone hardware perfect tassel mk tag lots ok pockets inside no flaws at all clean inside and out 14""t x 13""w price is firm"
75644,Roxy,20.0,20.0229402718,roxy blue cut out swimsuit,roxy blue cut out swimsuit,brand new with tags sexy cutout style
8921,Brandy Melville,11.0,11.0131594412, fs brandy melville grey knit crop tank,fs brandy melville grey knit crop tank,"nwt, never worn! flaws- 1 tiny brown stain on the front, and 2 brown stains on the back. cropped"
21646,_missing_,12.0,12.0142756295,superman bath robe for children,superman bath robe for children,bath robe for boys size 4/5
14444,LuLaRoe,22.0,21.9747677603,lularoe black gray perfect tee xxs,lularoe black gray perfect tee xxs,excellent condition
65597,_missing_,16.0,15.9813320591,2 belly button rings,2 belly button rings,brand new! 14 gauge surgical steel. ships for free through usps with tracking.  price is 100% firm  i do not hold items. check out my all my items! bundle discount - 2$ off additional item(s) purchased thanks for looking! belly button ring navel piercing 14g surgical steel body jewelry new includes: opalite hamsa belly button ring amethyst triangle belly button ring
21429,_missing_,5.0,4.99337049148,choker,choker,"white lace material, adjustable"
65838,H&M,12.0,12.0144100908,h&m sweatshirt,hm sweatshirt,super soft tan/buff color
78373,_missing_,19.0,18.9778243269,l/xl long butt lifter seamless shaper,l xl long butt lifter seamless shaper,"hot sell,women's sexy butt lifter long leg tummy control and thigh trimmer, size s-xxxl , unique seamless comfortable shapewear latest new style ! seamless and longer leg, super comfortable, can control both tummy and thigh! material :80% nylon+20% strong elastic spandex! color, black size: s/m, l/xl, 2xl/3xl. size selection referrence: s/m ( 95-144 lb.), l/xl ( 120-169 lb. ), 2xl/3xl ( 145-194 lb. ) available in black and beige. s-m= 24"" to 28"" l -x 28"" to 32"" 2xl-3xl 32"" to 38"" waist trainer also available , neoprene contac lenses freshlook"
116306,_missing_,14.0,14.0167310392,bundle 3 tank top size xs,bundle 3 tank top size xs,no description yet
18629,_missing_,5.0,5.00670975463,free ship lashes & eye shadow pencil.,free ship lashes eye shadow pencil,"1 pair of eyelashes and adhesive gel, duo eye shadow pencil sharpener included!"
57227,_missing_,29.0,28.9663647568,james avery best mom charm,james avery best mom charm,stamped avery ster
8110,_missing_,8.0,7.98986687015,cross necklace 20 inch chain,cross necklace 20 inch chain,brand new free shipping.
135886,Tarte,18.0,17.9785381525,tarte concealer light,tarte concealer light,tarte high-performance naturals shape tape contour concealer
92095,_missing_,6.0,5.99206532779,silicone makeup applicator,silicone makeup applicator,"one day sale only price!!! no more wasting your makeup! this is the new hot makeup product that he next trend beauty blender! this silicone sponge doesn't soak up your makeup save 50%  it is easy wash with just soap and water and you don't even have to wait until it dries!  in stock ships from nyc!! save makeup and money because it doesn't soak it all up  final blending can be finished with an oval brush or beauty sponge, or beauty blender use for your concealer foundation cream blush highlighter eyeshadow even over your lips before applying lipstick kylie jenner anastasia huda naked beautyblender puff silicone sponge silisponge sili sponge  oval brush silicone sponge ulta sephora matte lip gloss  victoria secret free people american eagle hudson jeans pacsun vs pink  kendell  nose ring fashion urban outfitters. how to use  -take the littlest amount of cream/liquid product and go in circular motions or back and forth to spread. repeat and build coverage as needed."
82169,_missing_,13.0,12.984060041,2 in 1 iphone 7/7+ adapter,2 in 1 iphone 7 7 adapter,high-quality two and one iphone 7/ 7+ adapters
108583,Rae Dunn,31.0,31.0365204295,rae dunn dad set,rae dunn dad set,no description yet
136318,_missing_,28.0,28.0331832678,lularoe randy,lularoe randy,lularoe randy size small nwt
30372,_missing_,9.0,8.98850886644,35 poly mailers,35 poly mailers,"superior quality very strong & durable tear, water & dirt resistant butterfly self sealing poly mailers not bubble padded polymailers envelopes for shipping 10"" x 13"" size 100% recyclable 2.5mil thickness stretchable to allow overstuffing! very lightweight - great for shipping! great for clothing items can be used for make up, video games, dvds & other small items with the use of bubble wrap!!! brand new fast free shipping usps, ups, fedex & dhl approved!!! for any 10"" x 13"" size: 25 = [rm] 30 = [rm] 35 = [rm] 45 = [rm] 50 = [rm] 100 = [rm] search nirmworx and use the refine and filter tools to browse all our great deals! we ship orders within 24 hours except sundays - same day shipping on orders placed by 2pm est! price is firm please no low ballers - we do not respond we offer deals on bundles please contact us first! we take great pride in providing quality products and the most excellent service! please check our ratings & reviews! thank you"
24960,Nike,21.0,21.0254118449,nike shoes,nike shoes,hardly worn!!! been in shoes bin more than worn. size 8.5. black with pink accents. will need to purchase new shoe laces. will be wash before shipping. i do give discounts on multi purchases made.
77732,_missing_,9.0,9.01155507263,samsung galaxy s7 hybrid case,samsung galaxy s7 hybrid case,this is a brand new case. i ordered it off amazon thinking it was for an s7 edge. i would like to make back what i paid for it.
54436,FOREVER 21,10.0,10.0127420659,forever 21 blouse,forever 21 blouse,forever 21 blouse size is large but can fit a medium very flowy toward the front royal blue good condition with one small barely notice stain on front bottom wore when i was pregnant once firm price no free ship
90082,Ralph Lauren,30.0,29.964062061,like new boy 5 ralph lauren polo jacket,like new boy 5 ralph lauren polo jacket,"like new! little boys size 5 gorgeous quilted jacket with corduroy trim from ralph lauren polo my son wore this once :0(. it's flawless the jacket is made of the softest quilted fabric and it has all of the quality, you would expect from rl polo jacket retailed for over [rm], so this is a great buy! coat snaps in the front and at the pockets. each snap is embossed with ralph lauren polo. pet and smoke free i ship fast i have tons of boys better brand clothing listed. all of it is either ""new"" or ""like new"" condition. i can ship 5 lbs for [rm] or 12 lbs for [rm]. any ???"
1202,Kendra Scott,44.0,44.0522830746,kendra scott dira silver earrings,kendra scott dira silver earrings,"new without tags kendra scott dira silver earrings. length: 0.5""; width: 0.5"". kendra scott pouch included."
62771,Erika,12.0,11.9848428196,(m) mock turtle neck sweater,m mock turtle neck sweater,this is a cute mock turtle neck sweater. great condition and super soft and cozy. it's pretty flowy. it's not tight or unflattering. it's super comfy :) no flaws!
47675,_missing_,29.0,28.9649654312,lularoe os leggings,lularoe os leggings,bnwt
65800,_missing_,15.0,15.0187821047,m&m candy dispenser action figure,mm candy dispenser action figure,"m&m candy dispenser yellow and red m&m guys football kick, it's in excellent condition,comes from a smoke free house it's been in a storage container for most of it life and"
89965,_missing_,6.0,5.99179167305,it cc cream foundation sample medium sz,it cc cream foundation sample medium sz,just want to try it cosmetics....here is your chance!!! listing is for a 3 ml sample trial size container of cc cream foundation in medium **please see 2nd pic to see container you will receive your sample in...it will not be in original it packaging*** easily enough for 2 to 3 full face applications. shade is medium cc+ color correcting makeup by it cosmetics. it you haven't tried this brand yet. you don't know what you are missing. from the same makers of bye bye undereye and bye bye pores comes a revolutionary cc foundation cream that's leaves your skin radiant and illuminating. search for my products using the search function. in the search space above type in plussizemakeup this will bring up all of my listings so you can search my listings. #plussizemakeup
48775,American Eagle,14.0,13.9823945816,american eagle high wasted shorts,american eagle high wasted shorts,no description yet
